Num,Date,Open,High,Low,Close,Adj Close,Volume,LABEL
57,1981-03-06,0.1157649420367928,0.11577038253154728,0.11482080682283397,0.11482080682283397,0.0882904753088951,11603200,-1.0
58,1981-03-09,0.10894838236770782,0.10895001451613417,0.1082745443706684,0.1082745443706684,0.081399954855442,15321600,1.0
59,1981-03-10,0.10338731262982408,0.10338780227435199,0.10279456379786046,0.10279456379786046,0.0775232762098312,28380800,1.0
60,1981-03-11,0.09937539146512901,0.09937553835848739,0.09841636673442988,0.09841636673442988,0.0745086073875427,29859200,1.0
61,1981-03-12,0.10012481792619865,0.10051545942705795,0.0998371105069889,0.0998371105069889,0.0775232762098312,59248000,1.0
62,1981-03-13,0.09995904321626134,0.10007623566651913,0.09948213355764664,0.09948213355764664,0.0766619145870208,231302400,1.0
63,1981-03-16,0.10225361512647657,0.10306997294266389,0.10211054222889217,0.10211054222889217,0.079677328467369,37228800,1.0
64,1981-03-17,0.10645738445683292,0.10748349188279917,0.1064144625875576,0.1064144625875576,0.0835532397031784,43747200,1.0
65,1981-03-18,0.11240571574259985,0.1134947480514997,0.11239283918181725,0.11239283918181725,0.0887211561203002,36937600,1.0
66,1981-03-19,0.11379961248007173,0.11412632217274168,0.11340515207898517,0.11340515207898517,0.0878598615527153,37811200,1.0
67,1981-03-20,0.11460838414957149,0.11548759713848245,0.11449004602924553,0.11449004602924553,0.0887211561203002,14604800,1.0
68,1981-03-23,0.1179765148393214,0.11902147881710468,0.11794101340322362,0.11794101340322362,0.0921672061085701,22019200,1.0
69,1981-03-24,0.11898695404624637,0.11930044323958136,0.11858570618256527,0.11858570618256527,0.0917365476489067,28156800,1.0
70,1981-03-25,0.1181182882943621,0.1182123350523626,0.1172160097742813,0.1172160097742813,0.0900131464004516,7056000,1.0
71,1981-03-26,0.11590398689385861,0.11593220092125875,0.11524270068957616,0.11524270068957616,0.0882904753088951,12275200,-1.0
72,1981-03-27,0.11250549358211934,0.11251395779033939,0.11191651028798283,0.11191651028798283,0.0852759182453155,12252800,1.0
73,1981-03-30,0.11109534815574579,0.11187908749932178,0.11091865316750484,0.11091865316750484,0.0852759182453155,9900800,1.0
74,1981-03-31,0.11067230452783372,0.11090742633090653,0.10983809595025146,0.10983809595025146,0.0844145938754081,15993600,1.0
75,1981-04-01,0.10937359392549827,0.10944413046642011,0.10873272870396539,0.10873272870396539,0.0835532397031784,34070400,1.0
76,1981-04-02,0.11523428025813767,0.115646038653266,0.11504202069167781,0.11504202069167781,0.0908752307295799,31404800,1.0
77,1981-04-03,0.11738308359078128,0.11789721375757797,0.11732540572084332,0.11732540572084332,0.0913058817386627,16486400,1.0
78,1981-04-06,0.11685522299674611,0.11700946204678511,0.11644732220291294,0.11644732220291294,0.089582473039627,22803200,1.0
79,1981-04-07,0.11591566473742558,0.11596193645243728,0.11540269706642386,0.11540269706642386,0.0887211561203002,10684800,1.0
80,1981-04-08,0.11914989909678761,0.11994498069240117,0.11899600879548711,0.11899600879548711,0.0930285453796386,21952000,1.0
81,1981-04-09,0.12168256956681625,0.12231169669375852,0.1216364024764261,0.1216364024764261,0.0947511419653892,12499200,1.0
82,1981-04-10,0.12361417343719303,0.12419350900812756,0.12360032331007598,0.12360032331007598,0.0960431396961212,33465600,1.0
83,1981-04-13,0.12419365459830606,0.12475805270243827,0.12418949956017095,0.12418949956017095,0.0960431396961212,16060800,1.0
84,1981-04-14,0.12436749894663998,0.12492741581073148,0.12436625243519944,0.12436625243519944,0.0960431396961212,6652800,-1.0
85,1981-04-15,0.12051365184559018,0.12068162690481762,0.12012267524389982,0.12012267524389982,0.0913058817386627,34048000,1.0
86,1981-04-16,0.1146695931487488,0.11471998566651703,0.1141617027353899,0.1141617027353899,0.0861372202634811,23878400,1.0
87,1981-04-20,0.1148693783501746,0.11527509353835685,0.11471701122616695,0.11471701122616695,0.0887211561203002,35347200,1.0
88,1981-04-21,0.12039841334283236,0.12091073054754523,0.12035270320563005,0.12035270320563005,0.0947511419653892,28537600,-1.0
89,1981-04-22,0.12518192416506968,0.1257262219747417,0.12516821112390897,0.12516821112390897,0.0981964170932769,18995200,-1.0
90,1981-04-23,0.12896057243966447,0.12951446443082426,0.12895645852731624,0.12895645852731624,0.1007803604006767,58016000,-1.0
91,1981-04-24,0.1300941669220429,0.13026033451939084,0.12931173788263486,0.12931173788263486,0.0999190732836723,35056000,-1.0
92,1981-04-27,0.12926244775279466,0.12931229803199906,0.12863711639271405,0.12863711639271405,0.0990577489137649,38528000,-1.0
93,1981-04-28,0.12745053183980015,0.12746548692356147,0.12687232978351778,0.12687232978351778,0.0973351076245307,32188800,-1.0
94,1981-04-29,0.12573515955194003,0.12573964607706845,0.1251711015022035,0.1251711015022035,0.0960431396961212,13641600,1.0
95,1981-04-30,0.12639234537954375,0.12717489663359868,0.12622312796462282,0.12622312796462282,0.0977657735347747,12611200,1.0
96,1981-05-01,0.12658950112782488,0.12760547180055776,0.1265387359033486,0.1265387359033486,0.0977657735347747,16553600,1.0
97,1981-05-04,0.12664864785230923,0.1269534390541291,0.12624281563670814,0.12624281563670814,0.0973351076245307,14448000,1.0
98,1981-05-05,0.12627578922139632,0.1263672265819423,0.12576344733927064,0.12576344733927064,0.0969044417142868,17539200,1.0
99,1981-05-06,0.12382033660419886,0.12384776781236265,0.12327603660670938,0.12327603660670938,0.094320461153984,18950400,1.0
100,1981-05-07,0.12386490090014962,0.12426373291085695,0.12370161090090277,0.12370161090090277,0.0956124812364578,9363200,1.0
101,1981-05-08,0.12465947027004488,0.12516972252151531,0.12461048327027083,0.12461048327027083,0.0964737758040428,7907200,1.0
102,1981-05-11,0.12333544091879342,0.12348851659423456,0.12293014738600944,0.12293014738600944,0.094320461153984,11939200,1.0
103,1981-05-12,0.12254763468056622,0.12376535489716031,0.12242604662073102,0.12242604662073102,0.094320461153984,4256000,1.0
104,1981-05-13,0.12231129280909805,0.12345780895518627,0.1218842137428893,0.1218842137428893,0.0938898399472236,4905600,1.0
105,1981-05-14,0.12145919016654762,0.12180314501037408,0.12054986636557494,0.12054986636557494,0.0925978273153305,4928000,1.0
106,1981-05-15,0.12237535688774426,0.12365034607026038,0.12210255974745245,0.12210255974745245,0.0947511419653892,4905600,1.0
107,1981-05-18,0.12421260706632328,0.12537629868678168,0.12413076792423573,0.12413076792423573,0.0964737758040428,4166400,1.0
108,1981-05-19,0.12359198460593515,0.12394109209207267,0.12317683021505069,0.12317683021505069,0.0947511419653892,25424000,1.0
109,1981-05-20,0.1257493928957423,0.12663533043809996,0.12562484657847695,0.12562484657847695,0.0977657735347747,13283200,1.0
110,1981-05-21,0.1314751173820627,0.13213150129302817,0.13143775348688308,0.13143775348688308,0.1033651009202003,32211200,1.0
111,1981-05-22,0.1374894325663606,0.13846755303616665,0.13747822339780671,0.13747822339780671,0.108102336525917,31427200,1.0
112,1981-05-26,0.13929372712164997,0.1395871632625918,0.1388997721536384,0.1388997721536384,0.1076716929674148,85344000,1.0
113,1981-05-27,0.14491281862315492,0.14539145211369575,0.14479463213275146,0.14479463213275146,0.1137008816003799,149497600,-1.0
114,1981-05-28,0.14659854607360642,0.14713273876902694,0.14656309012648538,0.14656309012648538,0.1137008816003799,73987200,-1.0
115,1981-05-29,0.14749486695700015,0.1480464262783445,0.14748423017286383,0.14748423017286383,0.1141316071152687,59382400,-1.0
116,1981-06-01,0.14776376322201826,0.14832053253113975,0.14776057218677735,0.14776057218677735,0.1141316071152687,51251200,-1.0
117,1981-06-02,0.14315723161486368,0.14332426240760013,0.1427656716560332,0.1427656716560332,0.1085330098867416,40432000,-1.0
118,1981-06-03,0.1413846694844591,0.1422159735879836,0.14126720149680996,0.14126720149680996,0.1085330098867416,39446400,-1.0
119,1981-06-04,0.14280590365581589,0.14344588710431866,0.14277066325952115,0.14277066325952115,0.1106862872838974,56067200,-1.0
120,1981-06-05,0.14206046596244834,0.14225246099699917,0.14165930162611456,0.14165930162611456,0.1089636981487274,57680000,-1.0
121,1981-06-08,0.1383214421125527,0.13837904062291795,0.1378104901633943,0.1378104901633943,0.1050877198576927,93497600,-1.0
122,1981-06-09,0.13876213511980398,0.13917001732117176,0.13860884953505648,0.13860884953505648,0.1072410196065902,119593600,-1.0
123,1981-06-10,0.14006614053594119,0.14136030271031327,0.14002015486051694,0.14002015486051694,0.1085330098867416,25222400,-1.0
124,1981-06-11,0.14475393999918412,0.14553279129975394,0.14474014429655685,0.14474014429655685,0.1132702678442001,38976000,-1.0
125,1981-06-12,0.14537908497245344,0.14561274036262437,0.14498434361340704,0.14498434361340704,0.1119783073663711,25804800,-1.0
126,1981-06-15,0.14517602581617603,0.1452461224332273,0.1446670007602039,0.1446670007602039,0.1115476042032241,143763200,-1.0
127,1981-06-16,0.14316210525881456,0.14318313424392995,0.14261879509376474,0.14261879509376474,0.1093943417072296,37251200,-1.0
128,1981-06-17,0.14099552892938616,0.14100183762492077,0.1404419436624258,0.1404419436624258,0.1076716929674148,27574400,-1.0
129,1981-06-18,0.13995496381311223,0.14034744863921803,0.1393982855847659,0.1393982855847659,0.1072410196065902,23049600,-1.0
130,1981-06-19,0.1369085861712354,0.13702633161906716,0.13635099048528615,0.13635099048528615,0.1042263954877853,27507200,-1.0
131,1981-06-22,0.13247857104151417,0.1325138946758637,0.13192070011828402,0.13192070011828402,0.1003496795892715,10841600,-1.0
132,1981-06-23,0.13232137444737246,0.1331138652678409,0.13215401317040343,0.13215401317040343,0.1020723581314086,15030400,-1.0
133,1981-06-24,0.13071181530690992,0.13094956255305046,0.12988040162730283,0.12988040162730283,0.0994883477687835,23027200,-1.0
134,1981-06-25,0.13140074507873292,0.13186267190083334,0.1311513209748508,0.1311513209748508,0.1016416922211647,24259200,-1.0
135,1981-06-26,0.13121682136202162,0.13135539940865176,0.13036079926515343,0.13036079926515343,0.1003496795892715,23788800,-1.0
136,1981-06-29,0.12803684392256823,0.12807841733655728,0.12699884242780424,0.12699884242780424,0.0969044417142868,10595200,-1.0
137,1981-06-30,0.12005135109628219,0.1200638231204789,0.11934935321500122,0.11934935321500122,0.089582473039627,35907200,-1.0
138,1981-07-01,0.1168745031672864,0.11687824477454542,0.11627330637005034,0.11627330637005034,0.0887211561203002,170464000,-1.0
139,1981-07-02,0.11553085135573589,0.11592257127076537,0.11535049231656508,0.11535049231656508,0.0887211561203002,30284800,-1.0
140,1981-07-06,0.11317475300179253,0.11329226897630136,0.11233944520893129,0.11233944520893129,0.0857065171003341,16531200,1.0
141,1981-07-07,0.11246792349560951,0.11328437836907221,0.11221733115775114,0.11221733115775114,0.0865678563714027,15836800,-1.0
142,1981-07-08,0.11538067496819457,0.11601691294295166,0.11530549726683706,0.11530549726683706,0.0900131464004516,16620800,-1.0
143,1981-07-09,0.11039550240934833,0.11058637380177545,0.10998235166608927,0.10998235166608927,0.0831226035952568,32883200,1.0
144,1981-07-10,0.10304024856120625,0.10309750997893438,0.10252570590537675,0.10252570590537675,0.0766619145870208,55171200,1.0
145,1981-07-13,0.10200617400059188,0.10241395507416852,0.10185181120384303,0.10185181120384303,0.0783853232860565,45740800,1.0
146,1981-07-14,0.10482075195684755,0.10572428636003053,0.1047744431178229,0.1047744431178229,0.0818305984139442,19779200,1.0
147,1981-07-15,0.10761812815420241,0.10827978590800916,0.10760423550249502,0.10760423550249502,0.0839838683605194,10953600,1.0
148,1981-07-16,0.11041033860848068,0.11139003601573269,0.11040617081296847,0.11040617081296847,0.0861372202634811,15232000,1.0
149,1981-07-17,0.11398219942094595,0.11466671129137976,0.11398094908229228,0.11398094908229228,0.089151807129383,19824000,-1.0
150,1981-07-20,0.10997595974517374,0.11018131330630387,0.10958498721072585,0.10958498721072585,0.0831226035952568,23654400,1.0
151,1981-07-21,0.10838349040959028,0.10844509647792933,0.10787559600099773,0.10787559600099773,0.0826919227838516,31942400,1.0
152,1981-07-22,0.10399974920336529,0.10401823102386701,0.10306547671981106,0.10306547671981106,0.0779539048671722,22668800,1.0
153,1981-07-23,0.10385642435545954,0.10425257154986825,0.10357614261039327,0.10357614261039327,0.0801079422235488,34451200,-1.0
154,1981-07-24,0.10615702714441784,0.10666647395099864,0.10607294262089796,0.10607294262089796,0.0826919227838516,28851200,-1.0
155,1981-07-27,0.10997200830554532,0.11051543978037134,0.10994678294848935,0.10994678294848935,0.0861372202634811,17337600,-1.0
156,1981-07-28,0.10877290241055354,0.10893593185300135,0.10837473737058498,0.10837473737058498,0.0831226035952568,22848000,-1.0
157,1981-07-29,0.10724137312809426,0.1072902819608286,0.10673132096784549,0.10673132096784549,0.0818305984139442,15500800,-1.0
158,1981-07-30,0.10912550937128007,0.10992138210221034,0.10897249372320543,0.10897249372320543,0.0848452374339103,9900800,-1.0
159,1981-07-31,0.11086255297360398,0.11149191222573485,0.11081664827918158,0.11081664827918158,0.0861372202634811,10953600,-1.0
160,1981-08-03,0.11138366605430115,0.11157247382994041,0.11058869456486446,0.11058869456486446,0.0852759182453155,12432000,-1.0
161,1981-08-04,0.1119305974113621,0.11237784239231206,0.11169210596453108,0.11169210596453108,0.0865678563714027,31673600,-1.0
162,1981-08-05,0.11443827706181038,0.11496305320435357,0.11436672962776107,0.11436672962776107,0.089151807129383,17494400,-1.0
163,1981-08-06,0.11362818079472492,0.11378561363748788,0.11321611913165826,0.11321611913165826,0.0869985148310661,10528000,-1.0
164,1981-08-07,0.11299455448174742,0.11343238176742816,0.11287093598282741,0.11287093598282741,0.0869985148310661,9206400,-1.0
165,1981-08-10,0.11280446658785416,0.11293581477355838,0.11276738103817815,0.11276738103817815,0.0869985148310661,0,-1.0
166,1981-08-11,0.11118504005746624,0.1112244445131775,0.11039271431145345,0.11039271431145345,0.0844145938754081,71456000,-1.0
167,1981-08-12,0.10874621450327804,0.10875803583999141,0.10811791413121602,0.10811791413121602,0.0826919227838516,26275200,-1.0
168,1981-08-13,0.10567096659369157,0.10567451299470557,0.10509187383381476,0.10509187383381476,0.0801079422235488,27484800,-1.0
169,1981-08-14,0.10396719213970565,0.10396825606000984,0.10301226423063263,0.10301226423063263,0.0788159966468811,24192000,-1.0
170,1981-08-17,0.10111175548031344,0.10111207465640469,0.10004407702648156,0.10004407702648156,0.0762312784790992,18905600,-1.0
171,1981-08-18,0.09869272432027582,0.0986928200731032,0.09759122070301621,0.09759122070301621,0.0745086073875427,17001600,-1.0
172,1981-08-19,0.09718581489115449,0.0971858436170027,0.09607416372486662,0.09607416372486662,0.0736473202705383,20675200,-1.0
173,1981-08-20,0.0967337420624181,0.09712435332843075,0.09640024671253172,0.09640024671253172,0.0745086073875427,17113600,-1.0
174,1981-08-21,0.09269212502365362,0.09280930840345741,0.09181087633757773,0.09181087633757773,0.0693407133221626,41910400,-1.0
175,1981-08-24,0.08718233799375603,0.08721749300769717,0.08652736073967507,0.08652736073967507,0.0650333687663078,23072000,-1.0
176,1981-08-25,0.086701903478615,0.08710304741564913,0.08650541030239071,0.08650541030239071,0.0667567923665046,40700800,-1.0
177,1981-08-26,0.08577586896309623,0.08589621214420647,0.08532632357737716,0.08532632357737716,0.0654640048742294,33600000,-1.0
178,1981-08-27,0.08549805860844059,0.08592546307549194,0.08536319499272488,0.08536319499272488,0.0658946856856346,25916800,-1.0
179,1981-08-28,0.08854021990635039,0.08905903867931757,0.08849976082163567,0.08849976082163567,0.0693407133221626,38035200,-1.0
180,1981-08-31,0.08945286829572333,0.08999911136046526,0.08944073057030891,0.08944073057030891,0.0693407133221626,40947200,-1.0
181,1981-09-01,0.09363265800267875,0.09418713357035954,0.09362901668505443,0.09362901668505443,0.0736473202705383,37027200,-1.0
182,1981-09-02,0.09605839764413357,0.09661533774728966,0.09605730524884627,0.09605730524884627,0.0749392956495285,19376000,-1.0
183,1981-09-03,0.09405192186038822,0.09421900389133504,0.09327039406069206,0.09327039406069206,0.0710633620619773,37475200,-1.0
184,1981-09-04,0.09227817639589644,0.09232830100518048,0.0916531206231358,0.0916531206231358,0.07020203769207,15254400,-1.0
185,1981-09-08,0.08979305516147709,0.08980809254426231,0.0892149357813907,0.0892149357813907,0.0680487528443336,25446400,-1.0
186,1981-09-09,0.08865691614289309,0.08905203000598685,0.08848348032886716,0.08848348032886716,0.0680487528443336,30531200,-1.0
187,1981-09-10,0.08870667708557609,0.089215808677356,0.0886546463413683,0.0886546463413683,0.0684793964028358,34809600,-1.0
188,1981-09-11,0.08833100272012279,0.08848374219765676,0.08792479606400866,0.08792479606400866,0.067618079483509,17539200,-1.0
189,1981-09-14,0.08626459873554856,0.08631042057880875,0.08575213930586255,0.08575213930586255,0.0654640048742294,27686400,-1.0
190,1981-09-15,0.08408227737795634,0.0840960239309344,0.08353794211619875,0.08353794211619875,0.0637414157390594,19510400,-1.0
191,1981-09-16,0.08225578345671684,0.08225990742261027,0.08170188022993137,0.08170188022993137,0.0624493770301342,19353600,-1.0
192,1981-09-17,0.08014543511812502,0.08014667230789306,0.07958866150183119,0.07958866150183119,0.0607267767190933,19376000,1.0
193,1981-09-18,0.07951233061654749,0.07990329920632969,0.07934529853165934,0.07934529853165934,0.0611574426293373,26320000,1.0
194,1981-09-21,0.07971299669892601,0.08022088992411887,0.07966288707345956,0.07966288707345956,0.0615881122648716,49033600,1.0
195,1981-09-22,0.07703899884745777,0.07719136681501562,0.07663336852696606,0.07663336852696606,0.058142814785242,47420800,1.0
196,1981-09-23,0.07545559941090732,0.07550130980117467,0.07455271023364976,0.07455271023364976,0.0568508617579937,28201600,1.0
197,1981-09-24,0.07419937949883214,0.07421309261591234,0.07353791531280308,0.07353791531280308,0.0564201883971691,18300800,1.0
198,1981-09-25,0.06757221401186961,0.06757632794699367,0.06659257467495092,0.06659257467495092,0.0490982085466384,34608000,1.0
199,1981-09-28,0.06519346171752265,0.06558529854631806,0.06489956991644705,0.06489956991644705,0.0495288744568824,91728000,1.0
200,1981-09-29,0.06682343627254857,0.0673315899694454,0.06673526873222589,0.06673526873222589,0.0521128103137016,94684800,1.0
201,1981-09-30,0.06770303128731454,0.06824607482923536,0.06767658102521774,0.06767658102521774,0.0525434724986553,49996800,1.0
202,1981-10-01,0.06796690979174434,0.06852042028717235,0.0679589747131153,0.0679589747131153,0.0525434724986553,61129600,1.0
203,1981-10-02,0.07195277261308325,0.0725094284099699,0.07195039208949452,0.07195039208949452,0.0568508617579937,45046400,1.0
204,1981-10-05,0.07471093162170495,0.07565912844188093,0.07471021746462833,0.07471021746462833,0.0585734471678733,43097600,1.0
205,1981-10-06,0.07553837932429146,0.07582283837034424,0.07514756764431668,0.07514756764431668,0.058142814785242,28358400,1.0
206,1981-10-07,0.0785208113112492,0.07938734910617501,0.07840356780725677,0.07840356780725677,0.0615881122648716,38841600,1.0
207,1981-10-08,0.08136854371781475,0.08201910248914428,0.08133337066661703,0.08133337066661703,0.0637414157390594,31091200,1.0
208,1981-10-09,0.0826134608726362,0.08358982858514503,0.08260290895727687,0.08260290895727687,0.0641720443964004,54521600,1.0
209,1981-10-12,0.08494063769402085,0.08562415065603171,0.08493747211941306,0.08493747211941306,0.0663261264562606,27350400,1.0
210,1981-10-13,0.08563879074043626,0.08662504471014949,0.08563784106805392,0.08563784106805392,0.0663261264562606,44195200,1.0
211,1981-10-14,0.08272273746546083,0.08301861365637479,0.08233184991548792,0.08233184991548792,0.0624493770301342,30979200,1.0
212,1981-10-15,0.08262912156407824,0.0831084818542042,0.08251185529908636,0.08251185529908636,0.0637414157390594,29433600,-1.0
213,1981-10-16,0.08221043414540527,0.08235424223244306,0.08178465683305586,0.08178465683305586,0.0628800839185714,36467200,-1.0
214,1981-10-19,0.08286602800091335,0.08329977307528288,0.08273829480720853,0.08273829480720853,0.0641720443964004,20585600,-1.0
215,1981-10-20,0.08618821056187217,0.08670893151703482,0.08614989060376073,0.08614989060376073,0.067618079483509,35728000,-1.0
216,1981-10-21,0.08718486533015983,0.0877316790495604,0.08717336934272639,0.08717336934272639,0.067618079483509,76899200,-1.0
217,1981-10-22,0.08748386176064613,0.08764790587646629,0.0870898103161579,0.0870898103161579,0.0671874284744262,32278400,-1.0
218,1981-10-23,0.08601045644770557,0.08605966968245161,0.08550164358150732,0.08550164358150732,0.0654640048742294,27910400,-1.0
219,1981-10-26,0.08517783742097162,0.08558319882424721,0.08502519356111214,0.08502519356111214,0.0654640048742294,27283200,-1.0
220,1981-10-27,0.08610055330677968,0.08700336180887233,0.08605476014882184,0.08605476014882184,0.0667567923665046,85590400,-1.0
221,1981-10-28,0.08833036566759384,0.0889918108664799,0.08831662772020649,0.08831662772020649,0.0689100548624992,44172800,-1.0
222,1981-10-29,0.0886087119429863,0.08880714550265213,0.08821398791051191,0.08821398791051191,0.0680487528443336,30486400,-1.0
